""	"VerrucomicrobiaceaeAkkermansia1"	"EnterobacteriaceaeNA2"	"BurkholderiaceaeBurkholderia3"	"StreptococcaceaeStreptococcus4"	"EnterococcaceaeEnterococcus5"	"ErysipelotrichaceaeTuricibacter6"	"BurkholderiaceaeRalstonia7"	"Bacteroidales_S24-7_groupNA8"	"ErysipelotrichaceaeErysipelatoclostridium9"	"LactobacillaceaeLactobacillus10"	"ErysipelotrichaceaeNA11"	"Bacteroidales_S24-7_groupNA12"	"PeptostreptococcaceaeRomboutsia13"	"Bacteroidales_S24-7_groupNA14"	"EnterobacteriaceaeNA15"	"ErysipelotrichaceaeNA16"	"Bacteroidales_S24-7_groupNA17"	"Clostridiaceae_1Clostridium_sensu_stricto_118"	"DefluviitaleaceaeDefluviitaleaceae_UCG-01119"	"PaenibacillaceaePaenibacillus20"	"ErysipelotrichaceaeNA21"	"BacteroidaceaeBacteroides22"	"AnaeroplasmataceaeAnaeroplasma23"	"RuminococcaceaeNA24"	"RuminococcaceaeRuminococcaceae_UCG-01425"	"NANA26"	"RuminococcaceaeRuminococcaceae_UCG-01427"	"RuminococcaceaeRuminiclostridium_528"	"LachnospiraceaeLachnospiraceae_NK4A136_group29"	"LachnospiraceaeNA30"	"LachnospiraceaeNA31"	"LachnospiraceaeLachnospiraceae_NK4A136_group32"	"PeptostreptococcaceaeRomboutsia33"	"NANA34"	"LachnospiraceaeLachnospiraceae_NK4A136_group35"	"LachnospiraceaeLachnospiraceae_NK4A136_group36"	"PeptococcaceaeNA37"	"Clostridiaceae_1Clostridium_sensu_stricto_138"	"LachnospiraceaeLachnospiraceae_NK4A136_group39"	"LachnospiraceaeLachnospiraceae_NK4A136_group40"	"Ruminococcaceae[Eubacterium]_coprostanoligenes_group41"	"RuminococcaceaeRuminiclostridium_542"	"LachnospiraceaeMarvinbryantia43"	"Lachnospiraceae[Eubacterium]_ventriosum_group44"	"RuminococcaceaeNA45"	"Clostridiaceae_1Clostridium_sensu_stricto_1346"	"LachnospiraceaeLachnospiraceae_NK4A136_group47"	"AlcaligenaceaeParasutterella48"	"LachnospiraceaeLachnospiraceae_NK4A136_group49"	"Family_XIIIFamily_XIII_AD3011_group50"	"LachnospiraceaeNA51"	"RuminococcaceaeRuminococcaceae_UCG-01452"	"RuminococcaceaeRuminiclostridium_953"	"RuminococcaceaeRuminiclostridium_954"	"HalomonadaceaeHalomonas55"	"RuminococcaceaeRuminiclostridium_956"	"RuminococcaceaeNA57"	"RuminococcaceaeOscillibacter58"	"LachnospiraceaeLachnoclostridium59"	"ShewanellaceaeShewanella60"	"CarnobacteriaceaeNA61"	"LachnospiraceaeLachnoclostridium62"	"RuminococcaceaeRuminiclostridium_963"	"LachnospiraceaeLachnospiraceae_NK4A136_group64"	"EnterobacteriaceaeEscherichia/Shigella65"	"NANA66"	"RuminococcaceaeOscillibacter67"	"RuminococcaceaeNA68"	"LachnospiraceaeNA69"	"RuminococcaceaeRuminiclostridium_970"	"RuminococcaceaeRuminococcaceae_UCG-01471"	"RuminococcaceaeRuminococcaceae_UCG-01472"	"BurkholderiaceaeRalstonia73"	"PaenibacillaceaePaenibacillus74"	"LachnospiraceaeNA75"	"RuminococcaceaeRuminococcus_176"	"HalomonadaceaeHalomonas77"	"LachnospiraceaeLachnospiraceae_NK4A136_group78"	"RuminococcaceaeNA79"	"LachnospiraceaeLachnospiraceae_NK4A136_group80"	"LachnospiraceaeNA81"	"LachnospiraceaeLachnospiraceae_NK4A136_group82"	"NANA83"	"Clostridiales_vadinBB60_groupNA84"	"ErysipelotrichaceaeCandidatus_Stoquefichus85"	"StaphylococcaceaeStaphylococcus86"	"StreptococcaceaeStreptococcus87"	"RuminococcaceaeAnaerotruncus88"	"RuminococcaceaeOscillibacter89"	"RuminococcaceaeRuminococcaceae_UCG-01490"	"LachnospiraceaeBlautia91"	"StaphylococcaceaeStaphylococcus92"	"Clostridiaceae_1Clostridium_sensu_stricto_193"	"LachnospiraceaeNA94"	"LachnospiraceaeAcetatifactor95"	"LachnospiraceaeLachnospiraceae_NK4A136_group96"	"LachnospiraceaeNA97"	"RuminococcaceaeRuminococcaceae_UCG-01498"	"RuminococcaceaeRuminococcaceae_UCG-01499"	"LachnospiraceaeLachnospiraceae_NK4A136_group100"	"LachnospiraceaeLachnospiraceae_NK4A136_group101"	"Clostridiales_vadinBB60_groupNA102"	"RuminococcaceaeRuminococcaceae_UCG-014103"	"LachnospiraceaeNA104"	"LachnospiraceaeTyzzerella_3105"	"Clostridiaceae_1Clostridium_sensu_stricto_1106"	"RuminococcaceaeNA107"	"NANA108"	"LachnospiraceaeNA109"	"Clostridiales_vadinBB60_groupNA110"	"LachnospiraceaeLachnospiraceae_NK4A136_group111"	"RuminococcaceaeNA112"	"Clostridiales_vadinBB60_groupNA113"	"LachnospiraceaeLachnospiraceae_UCG-006114"	"LachnospiraceaeLachnoclostridium115"	"LachnospiraceaeNA116"	"RuminococcaceaeOscillibacter117"	"LachnospiraceaeLachnospiraceae_NK4A136_group118"	"LachnospiraceaeLachnospiraceae_UCG-006119"	"LachnospiraceaeLachnospiraceae_UCG-006120"	"LachnospiraceaeMarvinbryantia121"	"LachnospiraceaeNA122"	"Clostridiales_vadinBB60_groupNA123"	"RuminococcaceaeRuminococcaceae_UCG-014124"	"MoraxellaceaeMoraxella125"	"RuminococcaceaeAnaerotruncus126"	"NANA127"	"LachnospiraceaeLachnospiraceae_NK4A136_group128"	"Clostridiaceae_1Clostridium_sensu_stricto_1129"	"LachnospiraceaeCoprococcus_1130"	"LachnospiraceaeNA131"	"PeptococcaceaeNA132"	"BifidobacteriaceaeBifidobacterium133"	"NANA134"	"LachnospiraceaeNA135"	"LachnospiraceaeLachnospiraceae_NK4A136_group136"	"RuminococcaceaeRuminococcaceae_UCG-014137"	"RuminococcaceaeRuminococcaceae_UCG-014138"	"RuminococcaceaeNA139"	"RuminococcaceaeRuminococcaceae_UCG-005140"	"NANA141"	"LachnospiraceaeLachnoclostridium142"	"LachnospiraceaeLachnospiraceae_NK4A136_group143"	"RuminococcaceaeRuminococcaceae_UCG-014144"	"LachnospiraceaeTyzzerella_3145"	"Clostridiales_vadinBB60_groupNA146"	"LachnospiraceaeNA147"	"LachnospiraceaeLachnospiraceae_NK4A136_group148"	"Ruminococcaceae[Eubacterium]_coprostanoligenes_group149"	"NANA150"	"LachnospiraceaeLachnospiraceae_NK4A136_group151"	"LachnospiraceaeIncertae_Sedis152"	"LachnospiraceaeNA153"	"LachnospiraceaeNA154"	"Family_XIII[Eubacterium]_nodatum_group155"	"RuminococcaceaeRuminococcaceae_NK4A214_group156"	"LachnospiraceaeNA157"	"Ruminococcaceae[Eubacterium]_coprostanoligenes_group158"	"Clostridiales_vadinBB60_groupNA159"	"Clostridiales_vadinBB60_groupNA160"	"LachnospiraceaeNA161"	"Clostridiaceae_1Clostridium_sensu_stricto_1162"	"Clostridiaceae_1Clostridium_sensu_stricto_1163"	"LachnospiraceaeLachnospiraceae_NK4A136_group164"	"RuminococcaceaeRuminococcaceae_UCG-014165"	"LachnospiraceaeEisenbergiella166"	"LachnospiraceaeNA167"	"LachnospiraceaeLachnospiraceae_NK4A136_group168"	"LachnospiraceaeLachnospiraceae_NK4A136_group169"	"ComamonadaceaeAquabacterium170"	"RuminococcaceaeRuminiclostridium_6171"	"RuminococcaceaeRuminococcaceae_UCG-014172"	"RuminococcaceaeRuminococcaceae_UCG-014173"	"LachnospiraceaeNA174"	"RuminococcaceaeAnaerotruncus175"	"LachnospiraceaeIncertae_Sedis176"	"CaulobacteraceaeBrevundimonas177"	"LachnospiraceaeNA178"	"NANA179"	"LachnospiraceaeNA180"	"LachnospiraceaeLachnospiraceae_NK4A136_group181"	"LachnospiraceaeAcetatifactor182"	"PaenibacillaceaeFontibacillus183"	"BradyrhizobiaceaeBradyrhizobium184"	"LachnospiraceaeLachnospiraceae_NK4A136_group185"	"LachnospiraceaeLachnoclostridium186"	"LachnospiraceaeLachnospiraceae_NK4A136_group187"	"LachnospiraceaeLachnospiraceae_UCG-006188"	"RuminococcaceaeRuminococcaceae_UCG-014189"	"LachnospiraceaeNA190"	"LachnospiraceaeNA191"	"LachnospiraceaeAcetatifactor192"	"Clostridiales_vadinBB60_groupNA193"	"NANA194"	"LachnospiraceaeLachnospiraceae_FCS020_group195"	"RuminococcaceaeNA196"	"RuminococcaceaeRuminiclostridium_9197"	"NANA198"	"LachnospiraceaeNA199"	"LachnospiraceaeLachnospiraceae_UCG-001200"	"MoraxellaceaeAcinetobacter201"	"Clostridiales_vadinBB60_groupNA202"	"RuminococcaceaeRuminococcaceae_UCG-009203"	"LachnospiraceaeAcetatifactor204"	"RuminococcaceaeRuminococcaceae_UCG-013205"	"MitochondriaNA206"	"LachnospiraceaeNA207"	"NANA208"	"LachnospiraceaeNA209"	"LachnospiraceaeNA210"	"LachnospiraceaeNA211"	"RuminococcaceaeRuminococcaceae_UCG-014212"	"RuminococcaceaeRuminococcaceae_UCG-014213"	"RuminococcaceaeRuminococcaceae_UCG-014214"	"LachnospiraceaeLachnoclostridium215"	"LachnospiraceaeNA216"	"LachnospiraceaeNA217"	"LachnospiraceaeAcetatifactor218"	"RuminococcaceaeRuminiclostridium_9219"	"RuminococcaceaeAnaerotruncus220"	"LachnospiraceaeNA221"	"RuminococcaceaeAnaerotruncus222"	"RuminococcaceaeRuminiclostridium_9223"	"RuminococcaceaeRuminococcaceae_UCG-010224"	"LachnospiraceaeRoseburia225"	"RuminococcaceaeRuminococcaceae_UCG-014226"	"LachnospiraceaeLachnospiraceae_NK4A136_group227"	"LachnospiraceaeNA228"	"LachnospiraceaeLachnoclostridium229"	"RuminococcaceaeOscillibacter230"	"RuminococcaceaeRuminococcaceae_UCG-003231"	"NANA232"	"LachnospiraceaeLachnoclostridium233"	"LachnospiraceaeAcetatifactor234"	"LachnospiraceaeNA235"	"RuminococcaceaeRuminiclostridium_5236"	"Clostridiales_vadinBB60_groupNA237"	"Clostridiales_vadinBB60_groupNA238"	"LachnospiraceaeNA239"	"LachnospiraceaeAcetatifactor240"	"EnterobacteriaceaeKlebsiella241"	"LachnospiraceaeLachnospiraceae_NK4A136_group242"	"LachnospiraceaeNA243"	"LactobacillaceaeLactobacillus244"	"HyphomicrobiaceaeNA245"	"LachnospiraceaeNA246"	"LachnospiraceaeNA247"	"NANA248"	"LachnospiraceaeNA249"	"CaulobacteraceaeBrevundimonas250"	"LachnospiraceaeLachnospiraceae_FCS020_group251"	"Clostridiales_vadinBB60_groupNA252"	"LachnospiraceaeNA253"	"RuminococcaceaeRuminococcaceae_UCG-014254"	"PseudomonadaceaeAzomonas255"	"RuminococcaceaeRuminiclostridium_5256"	"LachnospiraceaeNA257"	"LachnospiraceaeNA258"	"RuminococcaceaeRuminococcaceae_UCG-014259"	"NANA260"	"Clostridiales_vadinBB60_groupNA261"	"NANA262"	"NANA263"	"NANA264"	"LachnospiraceaeNA265"	"LachnospiraceaeIncertae_Sedis266"	"FlavobacteriaceaeChryseobacterium267"	"BurkholderiaceaeCupriavidus268"	"LachnospiraceaeLachnospiraceae_UCG-001269"	"RuminococcaceaeOscillibacter270"	"LachnospiraceaeAcetatifactor271"	"RuminococcaceaeRuminococcaceae_UCG-005272"	"LachnospiraceaeNA273"	"RuminococcaceaeNA274"	"FlavobacteriaceaeChryseobacterium275"	"RuminococcaceaeRuminococcaceae_UCG-014276"	"ComamonadaceaeDelftia277"	"RuminococcaceaeRuminococcaceae_UCG-014278"	"Clostridiales_vadinBB60_groupNA279"	"NANA280"	"RuminococcaceaeOscillibacter281"	"NANA282"	"LachnospiraceaeNA283"	"LachnospiraceaeNA284"	"RuminococcaceaeNA285"	"AlcaligenaceaeBordetella286"	"LachnospiraceaeNA287"	"RuminococcaceaeRuminococcaceae_UCG-014288"	"LachnospiraceaeLachnospiraceae_UCG-001289"	"LachnospiraceaeNA290"	"LachnospiraceaeRoseburia291"	"LachnospiraceaeCoprococcus_1292"	"EnterobacteriaceaeEscherichia/Shigella293"	"RhodobacteraceaeParacocccus294"	"LachnospiraceaeTyzzerella295"	"NANA296"	"LachnospiraceaeNA297"	"LachnospiraceaeNA298"	"LachnospiraceaeNA299"	"RuminococcaceaeRuminiclostridium_5300"	"LachnospiraceaeLachnospiraceae_NK4B4_group301"	"LachnospiraceaeLactonifactor302"	"XanthomonadaceaeStenotrophomonas303"	"Family_XIIIFamily_XIII_AD3011_group304"	"LachnospiraceaeNA305"	"BradyrhizobiaceaeBradyrhizobium306"	"CaulobacteraceaeBrevundimonas307"	"LachnospiraceaeLachnospiraceae_NK4A136_group308"	"LachnospiraceaeNA309"	"NANA310"	"PhyllobacteriaceaeMesorhizobium311"	"PhyllobacteriaceaePhyllobacterium312"	"LachnospiraceaeRoseburia313"	"RuminococcaceaeRuminococcaceae_UCG-014314"	"Clostridiales_vadinBB60_groupNA315"	"SphingomonadaceaeSphingomonas316"	"BradyrhizobiaceaeBosea317"	"MycoplasmataceaeMycoplasma318"
"Plate1-A01"	0.754001266711173	0	0.0105958677827419	0	0.110648932710248	0.0970061110255225	0	0	0.0171861894246735	0.000308118933908489	0.0072921481025009	0	0	0	0	0.000701826460569335	0	0	0	0	0.00106129855012924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171177185504716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000667591023468392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84708742018864e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291001215358017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A02"	0.763781911136524	0	5.04523897615284e-05	0	0.0104100097541287	0.199085129998991	0	0	0	0.000269079412061485	0.0184487571894655	0	0	0	0	0.00449026268877603	5.04523897615284e-05	0	0	0	0.00277488143688406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100904779523057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72698530153712e-05	0	0	0	0	0.000168174632538428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269079412061485	0	0	0	0	0	0	0	0	0	0	0	0	3.36349265076856e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A03"	0.794883021731833	0	0	0	0.0212647955981727	0.163331727892348	0	0	2.91898360990703e-05	0.000379467869287914	0.0148722214924763	0	0	0	0	0.00392603295532496	0	0	0	0	0.000802720492724433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83796721981406e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.29745902476758e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102164426346746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277303442941168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A04"	0.773543074324324	0	0.00147804054054054	0	0.00707347972972973	0.212309966216216	0	0	0	0	0.00464527027027027	0	0	0	0	0.000633445945945946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316722972972973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A05"	0.678336325553561	0	0.000105607772732073	0	0.020276692364558	0.0712500440032386	0	0	0.0776041116626184	0	0.000792058295490548	0	0.00454113422747914	0	0	0.00809659590945894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0892385679586018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0405181821382e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000228816840919492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263491392966522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5202590910691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119336783187243	0.0111416200232337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A06"	0.695162736174321	0	0	0	0.0157219693835333	0.145945386843194	0	0	0	0.021996965935733	0.0004826920424769	0	0.000137912012136257	0	0	0.0924527651358433	0	0	0.000103434009102193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147910633016136	0	0	0	0	0.000293063025789546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103434009102193	0	0	0	0	0	0	0	0.00479244242173493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00424079437318991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258585022755482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158598813956696	0.0018790511653565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17170045510964e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A07"	0.812025147959288	0	0	0	0.0234686981630522	0.0703651369007393	0	0	0	0.0272777538858512	0.000942024533595462	8.1915176834388e-05	0	0	0	0.0586103090250046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00499682578689767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102393971042985	0	0	0	0	0	0	0	0	0	0	0	0	0.000286703118920358	0	0	0	0	0	0	0	0	0	0	0	0.000552927443632119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000962503327804059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327660707337552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A08"	0.738453125794801	0	0.0188844803906608	0	0.0382903504756091	0.17676382318531	0	0	0	0.00698153517472913	0.00101734574495142	0	0	0	0	0.00216185970802177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059769062515896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101734574495142	0	0	0	0	0	0	0	0	0	0	0	0	0.00700696881835292	0	0	0	0.000152601861742713	0	0	0	0	0	0	0	0	0.000152601861742713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203469148990284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178035505366499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000712142021465995	0.000661274734218424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190752327178392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101734574495142	0	0	0	0	0	0	0	0	0	0	0	0	0.000101734574495142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.63009308713566e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A09"	0.858725761772853	0	0	0	0.0305879598923179	0.063555850337482	0	0	0	0.018571261363193	0.000507198314540986	0	0	0	0	0.0252038547071905	0	0	0	0	0.000351137294682221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249697631774024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plate1-A10"	0.833356721863598	0	0.019804238001684	0	0.0098933483019927	0.134735475722706	0	0	0	0.00133314622509122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000877069884928431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
